project_id,Type,Unit,StartPrice,HighPrice,PricePerArea,Province,project_status,BuiltDate
7800,บ้านเดี่ยว,,1300000,,,เชียงใหม่,A,2016-11-07T14:07:32.937Z
7760,คอนโดมิเนียม,61,1300000,,41935.48,เชียงใหม่,A,2016-11-04T10:49:52.143Z
9288,บ้านเดี่ยว,5,1300000,,,เชียงใหม่,A,2017-12-13T10:50:56.703Z
5860,คอนโดมิเนียม,150,1300000,4200000,38852.36,ตาก,A,2015-10-22T14:27:31.180Z
6608,คอนโดมิเนียม,500,1300000,4700000,35135.14,นครราชสีมา,A,2016-09-16T11:55:01.400Z
6087,คอนโดมิเนียม,284,1300000,,45678.14,นครสวรรค์,A,2015-11-25T15:43:38.910Z
2386,,484,1300000,6400000,,นนทบุรี,U,2011-04-25T17:08:13.943Z
4244,ทาวน์โฮม,,1300000,,,นนทบุรี,U,2013-10-15T15:21:43.450Z
4634,คอนโดมิเนียม,156,1300000,,46428.57,นนทบุรี,U,2014-01-23T10:03:44.560Z
4630,คอนโดมิเนียม,312,1300000,,46428.57,นนทบุรี,U,2014-01-22T16:35:55.567Z
5788,คอนโดมิเนียม,1596,1300000,,40625,นนทบุรี,A,2015-10-14T10:56:55.577Z
4234,ทาวน์โฮม,,1300000,,,ปทุมธานี,U,2013-10-15T11:32:51.163Z
5065,ทาวน์โฮม,,1300000,,,ปทุมธานี,U,2014-09-04T11:24:44.950Z
5488,ทาวน์โฮม,,1300000,,,ปทุมธานี,U,2015-05-07T11:32:56.310Z
3966,คอนโดมิเนียม,1090,1300000,,50980.39,เพชรบุรี,A,2013-07-17T16:37:20.820Z
4247,ทาวน์โฮม,,1300000,,,ภูเก็ต,U,2013-10-15T16:03:46.523Z
4255,คอนโดมิเนียม,520,1300000,,40625,ระยอง,A,2013-10-21T09:36:16.613Z
5017,ทาวน์โฮม,,1300000,,,ระยอง,U,2014-07-08T17:17:01.773Z
7078,คอนโดมิเนียม,70,1300000,,,ระยอง,A,2016-10-07T15:19:49.960Z
2678,ทาวน์โฮม,,1300000,,,สมุทรปราการ,U,2011-05-16T17:08:59.577Z
2916,คอนโดมิเนียม,77,1300000,2000000,,สมุทรปราการ,U,2011-05-18T18:28:25.373Z
2913,คอนโดมิเนียม,770,1300000,,44827.59,สมุทรปราการ,A,2011-05-18T18:28:25.373Z
4147,คอนโดมิเนียม,202,1300000,,,สมุทรปราการ,U,2013-09-02T10:11:38.807Z
4249,ทาวน์โฮม,,1300000,,,สมุทรปราการ,U,2013-10-15T16:17:57.200Z
4265,ทาวน์โฮม,,1300000,,,สมุทรปราการ,U,2013-10-21T15:31:35.773Z
6496,คอนโดมิเนียม,786,1300000,,49056.6,สมุทรปราการ,A,2016-07-04T16:25:38.727Z
7100,ทาวน์โฮม,55,1314000,2258000,,ชลบุรี,A,2016-10-10T11:33:10.410Z
7410,คอนโดมิเนียม,152,1315000,,52600,ชลบุรี,A,2016-10-20T15:19:08.827Z
2904,คอนโดมิเนียม,435,1320000,,47142.86,กรุงเทพมหานคร,A,2011-05-18T18:28:25.373Z
3530,,394,1320000,,,กรุงเทพมหานคร,U,2012-09-05T17:06:26.543Z
7453,คอนโดมิเนียม,72,1320000,2610000,41250,ชลบุรี,A,2016-10-21T14:59:51.500Z
6091,คอนโดมิเนียม,398,1320000,,55000,นนทบุรี,A,2015-11-26T09:49:05.147Z
8134,ทาวน์โฮม,,1320000,,,สมุทรปราการ,A,2016-11-29T15:49:06.833Z
5940,คอนโดมิเนียม,140,1330000,,40303.03,ระยอง,U,2015-11-04T16:59:26.343Z
7426,คอนโดมิเนียม,221,1339000,,53560,ชลบุรี,A,2016-10-21T09:51:33.963Z
6275,คอนโดมิเนียม,1085,1340000,,59555.56,กรุงเทพมหานคร,A,2016-01-25T15:44:20.790Z
9507,คอนโดมิเนียม,445,1340000,,,กรุงเทพมหานคร,U,2018-02-22T16:14:35.010Z
7092,ทาวน์โฮม,453,1340000,,,ชลบุรี,A,2016-10-10T09:56:41.133Z
9406,บ้านแฝด,,1340000,,,พิษณุโลก,A,2018-01-25T09:43:45.080Z
5013,ทาวน์โฮม,,1340000,2790000,,ระยอง,A,2014-07-08T10:53:45.230Z
6946,คอนโดมิเนียม,152,1340000,2820000,,ระยอง,U,2016-10-04T11:10:04.763Z
8586,บ้านแฝด,12,1340000,2260000,,ราชบุรี,A,2017-04-26T08:48:44.100Z
5360,ทาวน์โฮม,490,1340000,,,สมุทรปราการ,A,2015-02-16T17:38:33.583Z
3827,,,1344000,3000000,,เชียงใหม่,A,2013-06-01T10:16:23.827Z
4775,คอนโดมิเนียม,79,1350000,,,กรุงเทพมหานคร,U,2014-02-20T16:52:59.893Z
4776,คอนโดมิเนียม,70,1350000,,47838.41,กรุงเทพมหานคร,A,2014-02-21T10:19:04.237Z
6369,คอนโดมิเนียม,242,1350000,,46551.72,กรุงเทพมหานคร,A,2016-04-08T10:51:27.213Z
9418,คอนโดมิเนียม,434,1350000,,51923.08,กรุงเทพมหานคร,A,2018-02-05T11:47:28.507Z
9611,คอนโดมิเนียม,3500,1350000,,,กรุงเทพมหานคร,U,2018-03-16T10:56:18.357Z
5554,คอนโดมิเนียม,652,1350000,,,ชลบุรี,A,2015-06-12T16:28:23.217Z
5953,คอนโดมิเนียม,,1350000,,,ชลบุรี,A,2015-11-06T15:48:42.113Z
6869,คอนโดมิเนียม,530,1350000,,54000,ชลบุรี,A,2016-09-30T10:11:33.287Z
7390,ทาวน์โฮม,,1350000,,,ชลบุรี,A,2016-10-20T09:57:27.720Z
7670,บ้านเดี่ยว,,1350000,,,เชียงใหม่,U,2016-11-02T10:29:01.460Z
7683,คอนโดมิเนียม,78,1350000,,,เชียงใหม่,U,2016-11-02T13:10:10.970Z
8457,คอนโดมิเนียม,,1350000,,,ตรัง,A,2017-03-23T08:47:28.947Z
8596,ทาวน์โฮม,,1350000,2800000,,ตรัง,A,2017-04-26T15:59:08.553Z
6086,คอนโดมิเนียม,270,1350000,,49234.14,ตาก,A,2015-11-25T15:19:52.480Z
9096,คอนโดมิเนียม,766,1350000,,,นครปฐม,A,2017-10-12T11:45:14.963Z
6685,บ้านเดี่ยว,87,1350000,,,นครราชสีมา,A,2016-09-21T14:49:29.327Z
3256,คอนโดมิเนียม,166,1350000,,50279.33,นนทบุรี,A,2012-03-06T17:23:53.667Z
2235,ทาวน์โฮม,,1350000,,,ปทุมธานี,A,2011-01-20T17:36:51.390Z
4734,คอนโดมิเนียม,158,1350000,,48197.07,ราชบุรี,A,2014-02-12T10:20:32.563Z
2818,ทาวน์โฮม,,1350000,,,สมุทรปราการ,U,2011-05-16T17:08:59.577Z
3819,คอนโดมิเนียม,504,1350000,,,สมุทรปราการ,A,2013-05-22T16:13:46.430Z
8920,ทาวน์โฮม,,1350000,,,สมุทรสงคราม,A,2017-08-29T09:21:58.687Z
9022,บ้านเดี่ยว,,1350000,2090000,,สระบุรี,A,2017-09-21T15:03:16.783Z
9067,ทาวน์โฮม,,1350000,1850000,,สุพรรณบุรี,A,2017-10-02T14:19:25.647Z
8506,บ้านเดี่ยว,1500,1350000,3660000,,สุราษฎร์ธานี,A,2017-04-03T13:46:30.130Z
4733,คอนโดมิเนียม,374,1350000,,47285.46,อุบลราชธานี,A,2014-02-12T10:04:07.303Z
2394,คอนโดมิเนียม,,1360000,,,กรุงเทพมหานคร,U,2011-05-12T16:17:16.560Z
7461,ทาวน์โฮม,461,1360000,,,ชลบุรี,A,2016-10-21T16:36:30.287Z
7480,ทาวน์โฮม,100,1360000,1500000,,ชลบุรี,A,2016-10-25T11:25:22.823Z
6085,คอนโดมิเนียม,218,1360000,,47652.42,ตรัง,A,2015-11-25T14:40:51.557Z
1443,บ้านเดี่ยว,,1360000,3500000,,ปทุมธานี,U,2009-11-20T00:00:00.000Z
2807,ทาวน์โฮม,,1366800,2526440,,สมุทรปราการ,U,2011-05-16T17:08:59.577Z
5052,คอนโดมิเนียม,150,1369500,,,เชียงใหม่,A,2014-08-13T14:37:41.157Z
8960,ทาวน์โฮม,300,1370000,2800000,,กรุงเทพมหานคร,A,2017-09-04T15:08:11.607Z
9382,ทาวน์โฮม,,1370000,,,ชลบุรี,A,2018-01-19T11:13:06.743Z
6623,คอนโดมิเนียม,372,1370000,,,นครปฐม,A,2016-09-19T13:50:48.133Z
8645,บ้านเดี่ยว,,1370000,,,น่าน,A,2017-05-18T09:26:26.910Z
4689,คอนโดมิเนียม,425,1370000,,47241.38,ภูเก็ต,A,2014-01-29T15:49:11.600Z
3939,คอนโดมิเนียม,1152,1377628,2930000,,กรุงเทพมหานคร,U,2013-07-16T13:27:07.890Z
3938,คอนโดมิเนียม,,1380000,2700000,1380000,กรุงเทพมหานคร,U,2013-07-16T13:08:07.650Z
4768,คอนโดมิเนียม,71,1380000,,,เชียงใหม่,A,2014-02-20T14:34:54.047Z
7660,บ้านเดี่ยว,,1380000,,,เชียงใหม่,A,2016-11-01T16:44:33.583Z
9570,คอนโดมิเนียม,291,1380000,2550000,51111.11,นนทบุรี,A,2018-03-05T15:18:11.140Z
8786,ทาวน์โฮม,,1380000,,,ปทุมธานี,A,2017-07-24T14:55:35.217Z
7098,คอนโดมิเนียม,512,1380000,2610000,,ระยอง,A,2016-10-10T11:15:33.040Z
9423,ทาวน์โฮม,,1380000,2400000,,ระยอง,A,2018-02-06T09:14:53.757Z
2150,ทาวน์โฮม,,1390000,1390000,,กรุงเทพมหานคร,U,2010-11-03T10:02:51.000Z
4055,คอนโดมิเนียม,498,1390000,,47931.03,กรุงเทพมหานคร,A,2013-07-31T17:16:06.847Z
4624,บ้านเดี่ยว,,1390000,,,กรุงเทพมหานคร,U,2014-01-22T15:38:04.450Z
5253,คอนโดมิเนียม,,1390000,1790000,,กรุงเทพมหานคร,U,2014-12-13T15:44:24.207Z
6463,คอนโดมิเนียม,70,1390000,2640000,,กรุงเทพมหานคร,A,2016-06-08T09:48:52.950Z
8031,คอนโดมิเนียม,590,1390000,,46333.33,กรุงเทพมหานคร,A,2016-11-23T15:41:53.017Z
8265,คอนโดมิเนียม,79,1390000,,,กรุงเทพมหานคร,A,2017-01-30T10:27:29.123Z
8347,คอนโดมิเนียม,406,1390000,,57916.67,กรุงเทพมหานคร,A,2017-02-09T10:55:29.993Z
8791,คอนโดมิเนียม,772,1390000,,55600,กรุงเทพมหานคร,A,2017-07-25T13:19:40.033Z
8854,คอนโดมิเนียม,672,1390000,,49642.86,กรุงเทพมหานคร,A,2017-08-08T17:34:07.843Z
9112,คอนโดมิเนียม,960,1390000,,61777.78,กรุงเทพมหานคร,A,2017-10-20T15:46:33.287Z
9263,คอนโดมิเนียม,141,1390000,,,กรุงเทพมหานคร,A,2017-12-06T09:20:08.957Z
9250,คอนโดมิเนียม,237,1390000,,69500,กรุงเทพมหานคร,A,2017-11-29T10:40:49.527Z
9249,คอนโดมิเนียม,158,1390000,,,กรุงเทพมหานคร,A,2017-11-29T10:10:10.140Z
6082,คอนโดมิเนียม,215,1390000,,52138.03,กาญจนบุรี,A,2015-11-25T11:27:40.080Z
6738,คอนโดมิเนียม,75,1390000,2670000,53461.54,ขอนแก่น,A,2016-09-23T10:19:57.163Z
3557,คอนโดมิเนียม,406,1390000,4600000,48601.4,ชลบุรี,A,2012-10-01T14:28:29.953Z
3698,คอนโดมิเนียม,609,1390000,,,ชลบุรี,A,2013-03-06T09:45:53.220Z
4354,ทาวน์โฮม,,1390000,,,ชลบุรี,U,2013-11-05T11:17:03.830Z
5283,คอนโดมิเนียม,601,1390000,,,ชลบุรี,A,2015-01-05T15:44:36.363Z
5738,คอนโดมิเนียม,429,1390000,,,ชลบุรี,A,2015-10-06T17:04:51.623Z
6954,ทาวน์โฮม,1170,1390000,1990000,,ชลบุรี,A,2016-10-04T14:01:41.640Z
7380,ทาวน์โฮม,55,1390000,2290000,,ชลบุรี,A,2016-10-19T16:29:18.320Z
7436,ทาวน์โฮม,86,1390000,,,ชลบุรี,A,2016-10-21T11:39:24.050Z
7325,คอนโดมิเนียม,70,1390000,,46333.33,ชลบุรี,A,2016-10-18T11:26:52.543Z
9152,ทาวน์โฮม,,1390000,2390000,,ชลบุรี,A,2017-11-02T14:16:10.463Z
3388,บ้านเดี่ยว,,1390000,,,เชียงใหม่,U,2012-06-15T09:36:27.957Z
3406,บ้านเดี่ยว,,1390000,,,เชียงใหม่,U,2012-06-16T14:05:08.783Z
4952,คอนโดมิเนียม,693,1390000,,,เชียงใหม่,A,2014-05-14T10:30:15.153Z
5931,บ้านเดี่ยว,14,1390000,,,เชียงใหม่,U,2015-11-04T10:42:36.227Z
5839,บ้านเดี่ยว,,1390000,,,เชียงใหม่,A,2015-10-21T11:37:38.777Z
7698,บ้านเดี่ยว,,1390000,,,เชียงใหม่,A,2016-11-02T15:40:28.130Z
7653,คอนโดมิเนียม,,1390000,,,เชียงใหม่,A,2016-11-01T15:35:34.010Z
7666,คอนโดมิเนียม,124,1390000,,,เชียงใหม่,A,2016-11-02T10:00:59.637Z
8007,คอนโดมิเนียม,567,1390000,2900000,57916.67,นครปฐม,A,2016-11-22T14:38:35.300Z
9121,ทาวน์โฮม,,1390000,3190000,,นครปฐม,A,2017-10-24T16:14:17.957Z
4482,คอนโดมิเนียม,360,1390000,,55600,นครราชสีมา,A,2013-12-12T15:06:14.317Z
6239,บ้านเดี่ยว,,1390000,,,นครศรีธรรมราช,A,2015-12-25T13:25:38.747Z
1134,บ้านเดี่ยว,,1390000,2290000,,นนทบุรี,U,2011-03-14T13:57:55.970Z
1133,บ้านเดี่ยว,,1390000,2290000,,นนทบุรี,U,2011-03-14T13:56:44.770Z
1132,บ้านเดี่ยว,,1390000,2290000,,นนทบุรี,U,2011-03-14T13:54:01.423Z
279,บ้านเดี่ยว,,1390000,2290000,,นนทบุรี,U,2011-03-14T13:59:14.317Z
2474,ทาวน์โฮม,,1390000,,,นนทบุรี,U,2011-05-12T10:38:27.590Z
4703,คอนโดมิเนียม,655,1390000,,55268.39,นนทบุรี,A,2014-01-31T15:13:46.210Z
4671,คอนโดมิเนียม,147,1390000,,53461.54,นนทบุรี,A,2014-01-28T11:25:13.130Z
5501,คอนโดมิเนียม,1208,1390000,,,นนทบุรี,U,2015-05-18T17:32:28.650Z
6045,คอนโดมิเนียม,443,1390000,,46333.33,นนทบุรี,A,2015-11-19T09:40:39.203Z
8135,ทาวน์โฮม,444,1390000,,,นนทบุรี,A,2016-11-29T15:58:24.467Z
8726,คอนโดมิเนียม,864,1390000,,55049.5,นนทบุรี,A,2017-06-26T09:32:39.153Z
2521,ทาวน์โฮม,,1390000,,,ปทุมธานี,U,2011-05-12T10:38:27.590Z
4251,ทาวน์โฮม,,1390000,,,ปทุมธานี,U,2013-10-15T16:43:11.983Z
4258,ทาวน์โฮม,,1390000,,,ปทุมธานี,U,2013-10-21T14:01:48.283Z
9469,คอนโดมิเนียม,544,1390000,,,ปทุมธานี,A,2018-02-15T16:53:52.470Z
9317,ทาวน์โฮม,377,1390000,1490000,,ปทุมธานี,A,2017-12-25T10:09:27.197Z
9627,ทาวน์โฮม,,1390000,1490000,,ปทุมธานี,A,2018-03-19T16:02:35.293Z
9456,บ้านเดี่ยว,,1390000,,,ประจวบคีรีขันธ์,A,2018-02-12T14:19:40.697Z
3879,คอนโดมิเนียม,808,1390000,,,เพชรบุรี,U,2013-06-26T16:07:44.163Z
3772,คอนโดมิเนียม,70,1390000,,,ระยอง,A,2013-04-05T10:23:12.117Z
4660,ทาวน์โฮม,40,1390000,,,ระยอง,A,2014-01-24T14:49:38.957Z
5086,คอนโดมิเนียม,,1390000,,,ระยอง,A,2014-09-11T16:54:51.900Z
6944,ทาวน์โฮม,497,1390000,1850000,,ระยอง,A,2016-10-04T10:58:08.200Z
7147,ทาวน์โฮม,130,1390000,,,ระยอง,A,2016-10-11T11:37:58.750Z
7255,บ้านเดี่ยว,,1390000,2000000,,ระยอง,A,2016-10-14T09:04:46.767Z
7292,บ้านแฝด,,1390000,1990000,,ระยอง,A,2016-10-17T10:04:18.700Z
7772,ทาวน์โฮม,53,1390000,,,ระยอง,A,2016-11-04T15:17:38.677Z
8573,ทาวน์โฮม,,1390000,,,ระยอง,A,2017-04-24T14:43:41.067Z
6083,คอนโดมิเนียม,158,1390000,,51159.37,สกลนคร,A,2015-11-25T11:39:46.870Z
7543,คอนโดมิเนียม,,1390000,,46333.33,สงขลา,A,2016-10-27T11:04:36.377Z
2918,คอนโดมิเนียม,78,1390000,,46722.69,สมุทรปราการ,A,2011-05-18T18:28:25.373Z
2706,ทาวน์โฮม,,1390000,,,สมุทรปราการ,A,2011-05-16T17:08:59.577Z
3609,คอนโดมิเนียม,,1390000,,,สมุทรปราการ,U,2012-11-19T15:00:49.087Z
4058,คอนโดมิเนียม,136,1390000,,44126.98,สมุทรปราการ,A,2013-08-02T11:37:07.510Z
8913,ทาวน์โฮม,,1390000,,,สมุทรสาคร,A,2017-08-28T11:04:07.733Z
9429,ทาวน์โฮม,240,1390000,1690000,,สมุทรสาคร,A,2018-02-07T11:20:20.473Z
4831,คอนโดมิเนียม,349,1390000,,47931.03,สุราษฎร์ธานี,A,2014-03-12T13:45:45.473Z
9504,บ้านเดี่ยว,,1390000,,,อุบลราชธานี,A,2018-02-22T14:34:46.077Z
6635,คอนโดมิเนียม,77,1395000,,39857.14,ขอนแก่น,A,2016-09-19T16:44:58.983Z
6729,บ้านเดี่ยว,,1399000,,,นครราชสีมา,A,2016-09-22T15:52:52.127Z
1831,คอนโดมิเนียม,,1400000,2800000,,กรุงเทพมหานคร,U,2010-07-05T00:00:00.000Z
2623,ทาวน์โฮม,,1400000,,,กรุงเทพมหานคร,U,2011-05-16T14:12:22.647Z
2565,คอนโดมิเนียม,400,1400000,,41176.47,กรุงเทพมหานคร,A,2011-05-12T11:29:43.107Z
2920,คอนโดมิเนียม,,1400000,,,กรุงเทพมหานคร,U,2011-05-18T18:28:25.373Z
3311,คอนโดมิเนียม,81,1400000,2100000,,กรุงเทพมหานคร,A,2012-04-03T14:44:16.790Z
3648,คอนโดมิเนียม,180,1400000,,61403.51,กรุงเทพมหานคร,A,2013-01-08T14:44:18.133Z
4201,บ้านเดี่ยว,377,1400000,,,กรุงเทพมหานคร,A,2013-10-07T10:25:22.040Z
4807,คอนโดมิเนียม,,1400000,,1400000,กรุงเทพมหานคร,U,2014-03-04T16:30:12.290Z
8023,คอนโดมิเนียม,2676,1400000,,62222.22,กรุงเทพมหานคร,A,2016-11-23T13:11:57.103Z
9004,คอนโดมิเนียม,79,1400000,,,กรุงเทพมหานคร,A,2017-09-19T11:57:18.000Z
6768,คอนโดมิเนียม,50,1400000,,,ขอนแก่น,A,2016-09-26T11:42:12.627Z
3634,คอนโดมิเนียม,140,1400000,,50000,ชลบุรี,A,2012-12-20T13:33:41.857Z
5589,คอนโดมิเนียม,990,1400000,,58333.33,ชลบุรี,A,2015-07-06T10:09:40.273Z
6041,ทาวน์โฮม,,1400000,,,ชลบุรี,A,2015-11-18T16:04:54.060Z
7466,คอนโดมิเนียม,80,1400000,2890000,35000,ชลบุรี,A,2016-10-25T08:53:41.283Z
1832,,,1400000,2800000,,เชียงใหม่,U,2010-06-28T00:00:00.000Z
3408,,,1400000,,,เชียงใหม่,A,2012-06-16T14:24:21.917Z
4010,คอนโดมิเนียม,157,1400000,2860000,,เชียงใหม่,U,2013-07-25T15:20:29.220Z
4764,คอนโดมิเนียม,,1400000,,,เชียงใหม่,A,2014-02-20T13:42:46.880Z
4732,คอนโดมิเนียม,163,1400000,,,เชียงใหม่,A,2014-02-12T09:46:04.243Z
8686,คอนโดมิเนียม,78,1400000,,48577.38,เชียงใหม่,A,2017-06-09T18:43:04.120Z
9110,คอนโดมิเนียม,78,1400000,,47683.92,เชียงใหม่,A,2017-10-18T17:14:20.283Z
7938,คอนโดมิเนียม,113,1400000,,,นครปฐม,A,2016-11-17T14:49:02.733Z
8418,ทาวน์โฮม,209,1400000,,,นครปฐม,A,2017-03-10T14:52:25.807Z
5814,คอนโดมิเนียม,393,1400000,,,นครราชสีมา,A,2015-10-16T10:51:02.790Z
6625,คอนโดมิเนียม,46,1400000,1900000,16279.07,นครราชสีมา,U,2016-09-19T14:08:42.373Z
8897,คอนโดมิเนียม,,1400000,2000000,63233.97,นครราชสีมา,A,2017-08-23T16:00:03.437Z
2345,ทาวน์โฮม,,1400000,,,นนทบุรี,U,2011-03-14T13:32:45.460Z
2555,คอนโดมิเนียม,1070,1400000,6400000,,นนทบุรี,U,2011-05-12T11:29:43.107Z
4262,ทาวน์โฮม,,1400000,,,นนทบุรี,U,2013-10-21T14:52:33.473Z
2409,ทาวน์โฮม,,1400000,,,ปทุมธานี,U,2011-05-12T10:38:27.590Z
2489,ทาวน์โฮม,,1400000,,,ปทุมธานี,U,2011-05-12T10:38:27.590Z
4715,ทาวน์โฮม,,1400000,1800000,,ปทุมธานี,A,2014-02-06T15:25:58.390Z
7965,คอนโดมิเนียม,77,1400000,3410000,,ปทุมธานี,A,2016-11-21T09:13:18.020Z
8126,ทาวน์โฮม,,1400000,,,ปทุมธานี,A,2016-11-29T14:32:39.563Z
9182,ทาวน์โฮม,427,1400000,,,ปทุมธานี,A,2017-11-14T11:58:08.820Z
9318,ทาวน์โฮม,,1400000,,,ปทุมธานี,A,2017-12-25T15:57:47.707Z
8131,ทาวน์โฮม,,1400000,,,ปทุมธานี,A,2016-11-29T15:27:41.057Z
3585,คอนโดมิเนียม,671,1400000,3700000,,ประจวบคีรีขันธ์,A,2012-10-19T15:38:13.670Z
6084,คอนโดมิเนียม,176,1400000,,50000,พิษณุโลก,A,2015-11-25T14:14:14.613Z
6089,คอนโดมิเนียม,198,1400000,,49382.72,พิษณุโลก,A,2015-11-25T16:22:19.250Z
4011,คอนโดมิเนียม,,1400000,,38888.89,ภูเก็ต,A,2013-07-25T15:28:45.500Z
5083,ทาวน์โฮม,416,1400000,,,ระยอง,A,2014-09-10T17:01:53.210Z
7280,ทาวน์โฮม,350,1400000,,,ระยอง,A,2016-10-14T15:02:34.760Z
7771,ทาวน์โฮม,46,1400000,,,ระยอง,A,2016-11-04T14:32:14.260Z
7788,บ้านเดี่ยว,65,1400000,,,ลำพูน,A,2016-11-07T11:19:15.630Z
3304,คอนโดมิเนียม,69,1400000,,,สมุทรปราการ,U,2012-03-29T16:55:37.487Z
5405,ทาวน์โฮม,,1400000,,,สมุทรปราการ,U,2015-03-18T09:26:09.870Z
7655,บ้านเดี่ยว,18,1405000,,,เชียงใหม่,A,2016-11-01T15:42:05.120Z
6607,คอนโดมิเนียม,193,1406000,3170000,,ขอนแก่น,A,2016-09-16T11:37:02.373Z
2615,คอนโดมิเนียม,1605,1410000,,,กรุงเทพมหานคร,U,2011-05-12T15:06:04.927Z
3182,คอนโดมิเนียม,900,1420000,,,กรุงเทพมหานคร,A,2012-02-28T13:57:07.740Z
7998,คอนโดมิเนียม,168,1420000,2300000,46254.07,กรุงเทพมหานคร,A,2016-11-22T11:29:44.850Z
7053,คอนโดมิเนียม,113,1420000,,,ชลบุรี,A,2016-10-07T10:02:55.833Z
7162,คอนโดมิเนียม,237,1420000,,,ชลบุรี,A,2016-10-11T15:22:43.607Z
7723,คอนโดมิเนียม,122,1420000,3140000,47333.33,เชียงใหม่,A,2016-11-03T11:28:50.667Z
5811,โฮมออฟฟิศ,8,1420000,,,ระยอง,U,2015-10-15T17:23:37.633Z
4627,ทาวน์โฮม,,1420000,,,สมุทรปราการ,U,2014-01-22T16:07:26.623Z
5866,คอนโดมิเนียม,72,1425000,,62390.54,กรุงเทพมหานคร,U,2015-10-22T17:19:46.930Z
4931,คอนโดมิเนียม,168,1430000,2300000,,กรุงเทพมหานคร,U,2014-05-07T10:08:33.963Z
7456,คอนโดมิเนียม,53,1430000,,,ชลบุรี,A,2016-10-21T15:26:08.220Z
5911,ทาวน์โฮม,,1430000,2500000,,สมุทรปราการ,U,2015-11-02T14:59:39.247Z
5907,คอนโดมิเนียม,867,1430000,,63555.56,สมุทรปราการ,A,2015-11-02T11:35:19.360Z
4543,คอนโดมิเนียม,221,1440000,,62608.7,กรุงเทพมหานคร,U,2014-01-15T09:16:02.267Z
7473,คอนโดมิเนียม,427,1440000,,,ชลบุรี,A,2016-10-25T10:51:35.850Z
7497,คอนโดมิเนียม,70,1440000,,51428.57,ชลบุรี,A,2016-10-25T15:31:25.587Z
8425,บ้านเดี่ยว,,1440000,2000000,,อุบลราชธานี,A,2017-03-13T14:13:46.620Z
7467,คอนโดมิเนียม,1104,1449000,,57960,ชลบุรี,A,2016-10-25T09:16:00.750Z
7499,คอนโดมิเนียม,1350,1449000,,55730.77,ชลบุรี,A,2016-10-25T15:38:15.297Z
1804,คอนโดมิเนียม,1019,1450000,,,กรุงเทพมหานคร,U,2011-01-28T15:07:38.460Z
2398,ทาวน์โฮม,,1450000,,,กรุงเทพมหานคร,U,2011-05-12T10:38:27.590Z
2862,,,1450000,,,กรุงเทพมหานคร,U,2011-05-18T18:28:25.373Z
2986,คอนโดมิเนียม,296,1450000,,,กรุงเทพมหานคร,U,2011-07-08T17:04:53.210Z
3228,คอนโดมิเนียม,336,1450000,,60416.67,กรุงเทพมหานคร,A,2012-02-28T13:57:07.740Z
3808,คอนโดมิเนียม,,1450000,,,กรุงเทพมหานคร,U,2013-05-16T15:27:38.677Z
5320,คอนโดมิเนียม,1070,1450000,,60416.67,กรุงเทพมหานคร,A,2015-01-22T16:09:45.483Z
6334,คอนโดมิเนียม,425,1450000,,61336.72,กรุงเทพมหานคร,A,2016-03-16T15:36:36.933Z
9098,คอนโดมิเนียม,505,1450000,,,กรุงเทพมหานคร,A,2017-10-12T14:35:38.137Z
9419,คอนโดมิเนียม,,1450000,,51785.71,กรุงเทพมหานคร,A,2018-02-05T14:16:07.070Z
9420,คอนโดมิเนียม,,1450000,,51785.71,กรุงเทพมหานคร,A,2018-02-05T15:03:32.630Z
6851,ทาวน์โฮม,,1450000,,,ชลบุรี,A,2016-09-29T14:42:57.857Z
7065,ทาวน์โฮม,,1450000,3300000,,ชลบุรี,A,2016-10-07T11:36:47.937Z
7093,คอนโดมิเนียม,63,1450000,,38666.67,ชลบุรี,A,2016-10-10T09:57:02.840Z
7329,ทาวน์โฮม,164,1450000,,,ชลบุรี,A,2016-10-18T13:21:27.300Z
7485,คอนโดมิเนียม,190,1450000,,52919.71,ชลบุรี,A,2016-10-25T12:34:10.453Z
6962,คอนโดมิเนียม,78,1450000,,,ชลบุรี,A,2016-10-04T15:31:39.393Z
7458,ทาวน์โฮม,59,1450000,1650000,,ชลบุรี,A,2016-10-21T15:45:44.750Z
4818,คอนโดมิเนียม,52,1450000,,,เชียงใหม่,A,2014-03-10T15:59:58.793Z
6235,คอนโดมิเนียม,122,1450000,,48333.33,เชียงใหม่,A,2015-12-24T16:27:34.670Z
7629,ทาวน์โฮม,177,1450000,,,เชียงใหม่,A,2016-11-01T09:39:23.850Z
7791,คอนโดมิเนียม,70,1450000,2450000,50000,เชียงใหม่,A,2016-11-07T11:38:19.790Z
9495,คอนโดมิเนียม,813,1450000,,,เชียงใหม่,U,2018-02-21T09:52:25.553Z
2162,คอนโดมิเนียม,635,1450000,,,นนทบุรี,U,2011-01-27T11:26:45.503Z
3546,คอนโดมิเนียม,238,1450000,,60416.67,นนทบุรี,A,2012-09-11T11:13:56.290Z
8465,คอนโดมิเนียม,2741,1450000,,60416.67,นนทบุรี,A,2017-03-23T16:30:02.400Z
8638,ทาวน์โฮม,,1450000,,,น่าน,A,2017-05-15T09:57:25.640Z
267,ทาวน์โฮม,,1450000,4000000,,ปทุมธานี,U,2010-10-20T00:00:00.000Z
3030,บ้านเดี่ยว,,1450000,,,ปทุมธานี,U,2011-09-13T17:28:17.440Z
